word,kana,boin,hinshi
肉質,にくしつ,イウイウ,名詞
肉汁,にくじゅう,イウウウ,名詞
肉食,にくしょく,イウオウ,名詞
肉食恐竜,にくしょくきょうりゅう,イウオウオウウウ,名詞
肉親,にくしん,イウイン,名詞
肉声,にくせい,イウエイ,名詞
肉太,にくぶと,イウウオ,名詞
肉体,にくたい,イウアイ,名詞
肉体的,にくたいてき,イウアイエイ,名詞
肉体美,にくたいび,イウアイイ,名詞
肉薄,にくはく,イウアウ,名詞
肉筆,にくひつ,イウイウ,名詞
肉付き,にくづき,イウウイ,名詞
肉付け,にくづけ,イウウエ,名詞
肉片,にくへん,イウエン,名詞
肉慾,にくよく,イウオウ,名詞
肉欲,にくよく,イウオウ,名詞
虹,にじ,イイ,名詞
虹のナターシャ,にじのなたーしゃ,イイオアアアア,名詞
虹のプレリュード,にじのぷれりゅーど,イイオウエウウオ,名詞
虹の松原,にじのまつばら,イイオアウアア,名詞
虹を呼ぶ男,にじをよぶおとこ,イイオオウオオオ,名詞
虹色,にじいろ,イイイオ,名詞
虹色デイズ,にじいろでいず,イイイオエイウ,名詞
虹色とうがらし,にじいろとうがらし,イイイオオウアアイ,名詞
日雇,ひやとい,イアオイ,名詞
虹色のウサギ,にじいろのうさぎ,イイイオオウアイ,名詞
虹色のトロツキー,にじいろのとろつきー,イイイオオオオウイイ,名詞
虹色ラーメン,にじいろらーめん,イイイオアアエン,名詞
虹色仮面,にじいろかめん,イイイオアエン,名詞
虹鱒,にじます,イイアウ,名詞
虹野さん家のホワイトスワン,にじのさんちのほわいとすわん,イイオアンイオオアイオウアン,名詞
廿,にじゅう,イウウ,名詞
日,ひ,イ,名詞
日ごと,ひごと,イオオ,名詞
日ごろ,ひごろ,イオオ,副詞
日ごろ,ひごろ,イオオ,名詞
日ソ基本条約,にっそきほんじょうやく,イッオイオンオウアウ,名詞
日ソ中立条約,にっそちゅうりつじょうやく,イッオウウイウオウアウ,名詞
日テレ,にってれ,イッエエ,名詞
日なた,ひなた,イアア,名詞
日なたぼっこ,ひなたぼっこ,イアアオッオ,名詞
日にち,ひにち,イイイ,名詞
日に日に,ひにひに,イイイイ,副詞
日の丸,ひのまる,イオアウ,名詞
日の出,ひので,イオエ,名詞
日の入り,ひのいり,イオイイ,名詞
日の目,ひのめ,イオエ,名詞
日一日,ひいちにち,イイイイイ,副詞
日蔭,ひかげ,イアエ,名詞
日陰,ひかげ,イアエ,名詞
日影,ひかげ,イアエ,名詞
日英通商航海条約,にちえいつうしょうこうかいじょうやく,イイエイウウオウオウアイオウアウ,名詞
日英同盟,にちえいどうめい,イイエイオウエイ,名詞
日英和親条約,にちえいわしんじょうやく,イイエイアインオウアウ,名詞
日奥,にちおう,イイオウ,名詞
日下,くさか,ウアア,名詞
日下秀憲,くさかひでのり,ウアアイエオイ,名詞
日下部,くさかべ,ウアアエ,名詞
日下皓,くさかしろい,ウアアイオイ,名詞
日華基本条約,にっかきほんじょうやく,イッアイオンオウアウ,名詞
日課,にっか,イッア,名詞
日我,にちが,イイア,名詞
日刊,にっかん,イッアン,名詞
日刊ゲンダイ,にっかんげんだい,イッアンエンアイ,名詞
日刊スポーツ,にっかんすぽーつ,イッアンウオオウ,名詞
日間,にちかん,イイアン,名詞
日韓,にっかん,イッアン,名詞
日韓基本条約,にっかんきほんじょうやく,イッアンイオンオウアウ,名詞
日韓併合条約,にっかんへいごうじょうやく,イッアンエイオウオウアウ,名詞
日韓貿易紛争,にっかんぼうえきふんそう,イッアンオウエイウンオウ,名詞
日丸,ひまる,イアウ,名詞
日帰り,ひがえり,イアエイ,名詞
日記,にっき,イッイ,名詞
日記帳,にっきちょう,イッイオウ,名詞
日吉町,ひよしちょう,イオイオウ,名詞
日脚,ひあし,イアイ,名詞
日丘円,ひおかえん,イオアエン,名詞
日銀,にちぎん,イイイン,名詞
日経,にっけい,イッエイ,名詞
日経平均株価,にっけいへいきんかぶか,イッエイエイインアウア,名詞
日月,じつげつ,イウエウ,名詞
日月星辰,じつげつせいしん,イウエウエイイン,名詞
日限,にちげん,イイエン,名詞
日雇い,ひやとい,イアオイ,名詞
日光,にっこう,イッオウ,名詞
日向,ひなた,イアア,名詞
日向なつお,ひゅうがなつお,ウウアアウオ,名詞
日向ひなた,ひゅうがひなた,ウウアイアア,名詞
日向ぼこ,ひなたぼこ,イアアオオ,名詞
日向武史,ひなたたけし,イアアアエイ,名詞
日高義樹,ひだかよしき,イアアオイイ,名詞
日高万里,ひだかばんり,イアアアンイ,名詞
日頃,ひごろ,イオオ,名詞
日差し,ひざし,イアイ,名詞
日傘,ひがさ,イアア,名詞
日産,にっさん,イッアン,名詞
日産自動車,にっさんじどうしゃ,イッアンイオウア,名詞
日子,にっし,イッイ,名詞
日誌,にっし,イッイ,名詞
日時,にちじ,イイイ,名詞
日時計,ひどけい,イオエイ,名詞
日取り,ひどり,イオイ,名詞
日出,にっしゅつ,イッウウ,名詞
日出,ひので,イオエ,名詞
日出処の天子,ひいずるところのてんし,イイウウオオオオエンイ,名詞
日除,ひよけ,イオエ,名詞
日焼け,ひやけ,イアエ,名詞
日照,にっしょう,イッオウ,名詞
日照時間,にっしょうじかん,イッオウイアン,名詞
日常,にちじょう,イイオウ,名詞
日常生活,にちじょうせいかつ,イイオウエイアウ,名詞
日常茶飯事,にちじょうさはんじ,イイオウアアンイ,名詞
日食,にっしょく,イッオウ,名詞
日進月歩,にっしんげっぽ,イッインエッオ,名詞
日数,にっすう,イッウウ,名詞
日清修好条規,にっしんしゅうこうじょうき,イッインウウオウオウイ,名詞
日清戦争,にっしんせんそう,イッインエンオウ,名詞
日盛り,ひざかり,イアアイ,名詞
日赤,にっせき,イッエイ,名詞
日宋貿易,にっそうぼうえき,イッオウオウエイ,名詞
日相,にっそう,イッオウ,名詞
日待ち,ひまち,イアイ,名詞
日代,ひしろ,イイオ,名詞
日大,にちだい,イイアイ,名詞
撚り,より,オイ,動詞
日中,にっちゅう,イッウウ,名詞
日中共同声明,にっちゅうきょうどうせいめい,イッウウオウオウエイエイ,名詞
日中戦争,にっちゅうせんそう,イッウウエンオウ,名詞
日中戦争関係年表,にっちゅうせんそうかんけいねんぴょう,イッウウエンオウアンエイエンオウ,名詞
日中平和友好条約,にっちゅうへいわゆうこうじょうやく,イッウウエイアウウオウオウアウ,名詞
日朝首脳会談,にっちょうしゅのうかいだん,イッオウウオウアイアン,名詞
日朝修好条規,にっちょうしゅうこうじょうき,イッオウウウオウオウイ,名詞
日程,にってい,イッエイ,名詞
日渡早紀,ひわたりさき,イアアイアイ,名詞
日当,にっとう,イッオウ,名詞
日当,ひなた,イアア,名詞
日当たり,ひあたり,イアアイ,名詞
日当り,ひあたり,イアアイ,名詞
日独伊三国軍事同盟,にちどくいさんごくぐんじどうめい,イイオウイアンオウウンイオウエイ,名詞
日日,ひにち,イイイ,名詞
日日,ひび,イイ,名詞
日之丸街宣女子,ひのまるがいせんおとめ,イオアウアイエンオオエ,名詞
日比谷公園,ひびやこうえん,イイアオウエン,名詞
日比谷焼打事件,ひびややきうちじけん,イイアアイウイイエン,名詞
日付,ひづけ,イウエ,名詞
日付け,ひづけ,イウエ,名詞
日仏協約,にちふつきょうやく,イイウウオウアウ,名詞
日米安全保障条約,にちべいあんぜんほしょうじょうやく,イイエイアンエンオオウオウアウ,名詞
日米修好通商条約,にちべいしゅうこうつうしょうじょうやく,イイエイウウオウウウオウオウアウ,名詞
日米通商航海条約,にちべいつうしょうこうかいじょうやく,イイエイウウオウオウアイオウアウ,名詞
日米和親条約,にちべいわしんじょうやく,イイエイアインオウアウ,名詞
日弁連,にちべんれん,イイエンエン,名詞
日暮,ひぐれ,イウエ,名詞
日暮し,ひぐらし,イウアイ,名詞
日暮れ,ひぐれ,イウエ,名詞
日暮央,ひぐらしなかば,イウアイアアア,名詞
日没,にちぼつ,イイオウ,名詞
日本,にっぽん,イッオン,名詞
日本,にほん,イオン,名詞
日本の学生運動,にほんのがくせいうんどう,イオンオアウエイウンオウ,名詞
日本の侵略的外来種ワースト100,にほんのしんりゃくてきがいらいしゅわーすとひゃく,イオンオインアウエイアイアイウアアウオアウ,名詞
日本の漫画,にほんのまんが,イオンオアンア,名詞
日本の民話,にほんのみんわ,イオンオインア,名詞
日本の竜,にほんのりゅう,イオンオウウ,名詞
日本の歴史,にっぽんのれきし,イッオンオエイイ,名詞
日本一,にっぽんいち,イッオンイイ,名詞
日本一の男の魂,にほんいちのおとこのたましい,イオンイイオオオオオアアイイ,名詞
日本円,にほんえん,イオンエン,名詞
日本屋根経済新聞,にほんやねけいざいしんぶん,イオンアエエイアイインウン,名詞
日本海,にほんかい,イオンアイ,名詞
日本海軍,にっぽんかいぐん,イッオンアイウン,名詞
日本海溝,にほんかいこう,イオンアイオウ,名詞
日本楽劇協会,にほんがくげききょうかい,イオンアウエイオウアイ,名詞
日本株,にほんかぶ,イオンアウ,名詞
日本橋,にっぽんばし,イッオンアイ,名詞
日本橋,にほんばし,イオンアイ,名詞
日本橋ヨヲコ,にほんばしよをこ,イオンアイオオオ,名詞
日本銀行,にほんぎんこう,イオンインオウ,名詞
日本軍,にっぽんぐん,イッオンウン,名詞
日本経済,にほんけいざい,イオンエイアイ,名詞
日本犬,にほんいぬ,イオンイウ,名詞
日本古生物学会,にほんこせいぶつがっかい,イオンオエイウウアッアイ,名詞
日本語,にほんご,イオンオ,名詞
日本語版,にほんごばん,イオンオアン,名詞
日本語訳,にほんごやく,イオンオアウ,名詞
日本航空123便墜落事故,にほんこうくうひゃくにじゅうさんびんついらくじこ,イオンオウウウアウイウウアンインウイアウイオ,名詞
日本国,にっぽんこく,イッオンオウ,名詞
日本国憲法,にほんこくけんぽう,イオンオウエンオウ,名詞
日本国内,にほんこくない,イオンオウアイ,名詞
日本産,にほんさん,イオンアン,名詞
日本史,にほんし,イオンイ,名詞
日本史時代区分表,にほんしじだいくぶんひょう,イオンイイアイウウンオウ,名詞
日本時間,にほんじかん,イオンイアン,名詞
日本社会党,にっぽんしゃかいとう,イッオンアアイオウ,名詞
日本獣医師会,にほんじゅういしかい,イオンウウイイアイ,名詞
日本初,にっぽんはつ,イッオンアウ,名詞
日本初演,にほんしょえん,イオンオエン,名詞
日本書紀,にほんしょき,イオンオイ,名詞
日本人,にっぽんじん,イッオンイン,名詞
日本人の知らない日本語,にほんじんのしらないにほんご,イオンインオイアアイイオンオ,名詞
日本人女性,にほんじんじょせい,イオンインオエイ,名詞
日本政府,にっぽんせいふ,イッオンエイウ,名詞
日本製,にほんせい,イオウンエイ,名詞
日本測地系,にほんそくちけい,イオンオウイエイ,名詞
日本中,にほんじゅう,イオンウウ,名詞
日本鳥学会,にほんちょうがっかい,イオンオウアッアイ,名詞
日本鳥学会誌,にほんちょうがっかいし,イオンオウアッアイイ,名詞
日本鳥類保護連盟,にほんちょうるいほごれんめい,イオンオウウイオオエンエイ,名詞
日本堤,にほんづつみ,イオンウウイ,名詞
日本動物記,にほんどうぶつき,イオンオウウウイ,名詞
日本猫,にほんねこ,イオンエオ,名詞
日本派,にほんは,イオンア,名詞
日本発狂,にほんはっきょう,イオンアッオウ,名詞
日本版,にほんばん,イオンアン,名詞
日本文学,にほんぶんがく,イオンウンアウ,名詞
日本万国博覧会,にっぽんばんこくはくらんかい,イッオンアンオウアウアンアイ,名詞
日本民主党,にほんみんしゅとう,イオンインウオウ,名詞
日本民族,にほんみんぞく,イオンインオウ,名詞
日本名,にほんめい,イオンエイ,名詞
日本野鳥の会,にほんやちょうのかい,イオンアオウオアイ,名詞
日本陸軍,にっぽんりくぐん,イッオンイウウン,名詞
日本領,にほんりょう,イオンオウ,名詞
日本列島,にほんれっとう,イオンエッオウ,名詞
日本列島の旧石器時代,にほんれっとうのきゅうせっきじだい,イオンエッオウオウウエッイイアイ,名詞
日本爬虫両棲類学会,にほんはちゅうちょうせいるいがっかい,イオンアウウオウエイウイアッアイ,名詞
日毎,ひごと,イオオ,名詞
日満議定書,にちまんぎていしょ,イイアンイエイオ,名詞
日明貿易,にちみんぼうえき,イイインオウエイ,名詞
日夜,にちや,イイア,名詞
日傭取,ひようとり,イオウオイ,名詞
日曜,にちよう,イイオウ,名詞
日曜劇場,にちようげきじょう,イイオウエイオウ,名詞
日曜日,にちようび,イイオウイ,名詞
日曜版,にちようばん,イイオウアン,名詞
日陽,ひなた,イアア,名詞
日蘭和親条約,にちらんわしんじょうやく,イイアンアインオウアウ,名詞
日輪,にちりん,イイイン,名詞
